id,label,tweet
3111,0,"b""@AnthroHaley Kashmiri's neither need 370 nor 35A  we are not  unbounded by the 1948 commitment so we are free now l\xe2\x80\xa6 https://t.co/hx2Y6UiW5p"""
3112,0,"b""@MichaelKugelman Reality on ground is Kashmiri's want Free Dom if we needed jobs we have them our professionals do\xe2\x80\xa6 https://t.co/9pOaN4kxSL"""
3113,-1,b'@FriedrichPieter @USAmbIndia @State_SCA @DrSJaishankar @StateDept @USAndIndia @IndianEmbassyUS @USAndChennai\xe2\x80\xa6 https://t.co/emablNIRwv'
3114,0,b'Kashmir - US must stand up for free expression\n@CNN @cnni @mdedora @SecPompeo #StandWithKashmir\nhttps://t.co/QJX8rxhk2k'
3115,-1,b'@gulemurshid @Sootradhar @HamidMirPAK @narendramodi It means PORK ie pakistan occupied residual kashmir will soon b\xe2\x80\xa6 https://t.co/VfR3R4LEKE'
3116,0,b'CHAMPION OF FREEDOM (Abul-Ahrar)\nImam Hussain A.S_____ Be a free man in this world rather than caged.\xe2\x80\xa6 https://t.co/hrgl0pdNV4'
3117,-1,b'@abbymahmud @free_thinker @DilliDurAst @HamidMirPAK What you want..use  violence.. armyman use pallet gun or guns..\xe2\x80\xa6 https://t.co/LsTIz7Bhqr'
3118,0,b'@vikassi47953374 Now balochistan is free from your terrorism.'
3119,0,"b'@672rahul Please show us in proper context, lets see.\nWe dont keep our holy book away from anyone. It is free, anyo\xe2\x80\xa6 https://t.co/elZPVBuSVS'"
3120,0,"b'For these people the blood on street sis better, as that will give them the opportunity to defame India.\n\nThey are\xe2\x80\xa6 https://t.co/iGebAdN9kU'"
3121,-1,b'@rahulpandita @anubhabhonsle Why is she not in detention and why the hell are u not rotting in a cell .....you r a\xe2\x80\xa6 https://t.co/I7uhfY3REJ'
3122,-1,b'@parthpunter @free_thinker This tweeper made you fool. https://t.co/ZcbBj35W6O'
3123,0,b'Thanks #Pakistan n #China\nFor becoming the voice of helpless Kashmiri people on biggest forum of the world. Dear\xe2\x80\xa6 https://t.co/1kp2Oxlfpu'
3124,0,b'Free session of counselling available \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd https://t.co/ea8HUTIq8X'
3125,-1,"b'@LaxmiSi49868513 @AdnanSamiLive On the lapse of paramountcy on the transfer of power, Jammu and Kashmir became inde\xe2\x80\xa6 https://t.co/j9RdkewSyK'"
3126,0,b'@jigneshinfo @free_thinker @AltNews He is  @TheZaiduLeaks the famous boy...\xf0\x9f\x98\x82'
3127,0,b'@Being_Wendigo Exactly like Indian Army In Indian Occupied Kashmir'
3128,0,"b""@The_NewArab This was situation Indian Army can always killings humanity doesn't human right violations there had s\xe2\x80\xa6 https://t.co/Flf1Zca6Xv"""
3129,1,b'@reference_var @shashi111 @Ibne_Sena As per your government less than 280 terrorists were active during last decade\xe2\x80\xa6 https://t.co/xpx3BB8fCq'
3130,0,"b'@onLighterNote @AartiTikoo More than 100 thousand people killed by your army,  are they all terrorist?'"
3131,-1,b'Modi government gives final nod for restructuring of Army headquarters.\n\n600 Officers to be sent from AHQ in Delhi\xe2\x80\xa6 https://t.co/iGDSh2U007'
3132,1,"b'\xe2\x80\x9cThe Army forced us to chant \xe2\x80\x98Jai Hind\xe2\x80\x99 and \xe2\x80\x98Vande Mataram,\xe2\x80\x99\xe2\x80\x9d said one resident, referring to two patriotic Hindu s\xe2\x80\xa6 https://t.co/5Gfe9ZVNQ6'"
3133,0,b'Today we met this nice gentleman. when he came to know that kids are from srinagar and scared of army. He called th\xe2\x80\xa6 https://t.co/RXCC1niQW9'
3134,-1,"b""@KumarPruthiraj @stranger0968 @JatishTyagi They have weapons but they don't have guts to use them... because they a\xe2\x80\xa6 https://t.co/2Jxi07hmCi"""
3135,0,"b""@HasibaAmin @MysticIntel @RahulGandhi Maybe it's best for them not to interfere between army.. because safety is ab\xe2\x80\xa6 https://t.co/VpF8zZMTKK"""
3136,-1,"b""@fury_101 @Staplerforpeace @ajplus When this type of riot happens police can't do anything..army is needed to contr\xe2\x80\xa6 https://t.co/v6CkwmSe6Z"""
3137,-1,b'@fury_101 @Staplerforpeace @ajplus Then you should know kashmir and pakistan sign standstill agreement but Pakistan\xe2\x80\xa6 https://t.co/tjwoOeFnkP'
3138,-1,b'@toaliraza @Darkwol00012368 @schaheid @peaceforchange I know he died i can see date but you think your army us best\xe2\x80\xa6 https://t.co/NrEl55nQHe'
3139,-1,b'@mariamsmadness @majorgauravarya Ask him about:\nIts truth that he raped that women in Delhi army cantonment?'
3140,-1,b'@shankarmya @Shehla_Rashid Who are you teaching this @shankarmya \nYou are anti national baba.\nYou talk against army\xe2\x80\xa6 https://t.co/uufkfRQhFs'
3141,1,b'@IndianPrism So what its a matter of kashmir. Indian army is illegally staying and spreading a terrorism and killin\xe2\x80\xa6 https://t.co/ZZovAVI34a'
3142,-1,"b""Insomnia is habitual sleeplessness bt i can't sleep &amp; hw can I, when my people are under curfew , they don't have m\xe2\x80\xa6 https://t.co/FOxb7DgrTr"""
3143,-1,b'@ReallySwara Indeed! Nothing quite like celebrating while jailing (by means of curfew) and oppressing millions of p\xe2\x80\xa6 https://t.co/Y5zhhPUSUw'
3144,-1,"b""Indian's curfew and restrictions of freedom movement in Kashmir is causing food and medicine shortage"""
3145,0,b'@IndiaToday Let u lift the curfew. Will come to Know  which flag will b On the very roof of Houses!'
3146,-1,"b'U know what? Take ds\xf0\x9f\x96\x95 then insert behind u, if u enjoy then u r bakht. To go to Airport kashmiris hv to show the ai\xe2\x80\xa6 https://t.co/2N2ikzfwRJ'"
3147,-1,b'@Tout_Seule @suchitrav @AskAnshul @kakar_harsha @majorgauravarya @ShefVaidya @Payal_Rohatgi @AdityaRajKaul\xe2\x80\xa6 https://t.co/DwM9G8dK9w'
3148,-1,b'@Tout_Seule @suchitrav @AskAnshul @kakar_harsha @majorgauravarya @ShefVaidya @Payal_Rohatgi @AdityaRajKaul\xe2\x80\xa6 https://t.co/qj50j45K6W'
3149,1,b'@Nidhi Why should even a single Medicine Shop remain shut ? Why put people to inconvenience?  Are they selling Ice\xe2\x80\xa6 https://t.co/br0CNXP7B2'
3150,-1,b'#\xd9\x83\xd8\xb4\xd9\x85\xd9\x8a\xd8\xb1_\xd8\xaa\xd8\xb0\xd8\xa8\xd8\xad_\xd9\x88\xd9\x83\xd8\xaa\xd8\xa7\xd8\xb1\xd8\xa7_\xd8\xaa\xd8\xad\xd8\xaa\xd9\x81\xd9\x84\nStop Genoside in Kashmir and lift up curfew. \n#\xd8\xb1\xd9\x8a\xd9\x8a\xd8\xb3_\xd9\x88\xd8\xb2\xd8\xb1\xd8\xa7\xd8\xa1_\xd8\xa7\xd9\x84\xd9\x87\xd9\x86\xd8\xaf\n #\xd9\x85\xd9\x88\xd8\xaf\xd9\x8a_\xd9\x8a\xd8\xb2\xd9\x88\xd8\xb1_\xd8\xa7\xd9\x84\xd8\xa5\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa\xe2\x80\xa6 https://t.co/HX4Yt793eg'
3151,-1,b'@MohamedBinZayed \xe2\x80\x98Order of Zayed\xe2\x80\x99 - highest UAE award conferred upon Modi - butcher of Muslims in Gujrat &amp; Kashmir;\xe2\x80\xa6 https://t.co/VhkSAQSua0'
3152,-1,b'@MohamedBinZayed \xe2\x80\x98Order of Zayed\xe2\x80\x99 - highest UAE award conferred upon Modi - butcher of Muslims in Gujrat &amp; Kashmir;\xe2\x80\xa6 https://t.co/yGK7LxOYFN'
3153,-1,b'\xe2\x80\x98Order of Zayed\xe2\x80\x99 - highest UAE award conferred upon Modi - butcher of Muslims in Gujrat &amp; Kashmir; while millions o\xe2\x80\xa6 https://t.co/jtcsv0e9Z6'
3154,-1,"b'This is what India media wont show you.Nightraids,communication blockade, curfew, torture all sorts of atrocity kas\xe2\x80\xa6 https://t.co/tgAO8YO3tw'"
3155,-1,"b'@AartiTikoo @VOANews Lolz \xf0\x9f\x98\x82\n\nStill fear of Pakistan,  after a strict curfew and communication blackout.'"
3156,-1,b'#Friday\n\nPeople of #Kashmir never accept Indian hegemony. Valley is still under Curfew and communication Blacked.\xe2\x80\xa6 https://t.co/H4no8GJNZv'
3157,-1,"b'@Akshobh @AartiTikoo Yeah you trust these parachuted Indian journos like Aarti who use Govt. given curfew passes, G\xe2\x80\xa6 https://t.co/7qohR4nUNt'"
3158,-1,b'Hospitals in Jammu &amp; Kashmir Post Art 370: A View to the Inside https://t.co/u84dd0GBrk'
3159,-1,"b'@svaradarajan @listenshahid Last week, I bought a life-saving drug in Delhi for a cancer patient in Srinagar. Pleas\xe2\x80\xa6 https://t.co/F79UiVctCk'"
3160,-1,"b""Day 19: Kashmir continues to be in seige with total communication blackout. Here's the ground report by @FRANCE24\nI\xe2\x80\xa6 https://t.co/D9Z7kYdd5y"""
3161,-1,b'@ImranKhanPTI @Shehla_Rashid @RTErdogan @UN @RahulGandhi \nCurfew continues for 19th day.Communication blocked.Youth\xe2\x80\xa6 https://t.co/7M1G7wMmYJ'
3162,1,"b""On this blessed day, let's walk out of our homes and protest against this curfew, this cruel govt. and for freedom\xe2\x80\xa6 https://t.co/BIUsTYG6Pu"""
3163,1,"b'Under curfew and communication blacked Indian forces committed serious war crimes like extrajudicial killings, Mole\xe2\x80\xa6 https://t.co/PX1qtZ2QjZ'"
3164,1,b'@UNGeneva @UN Under curfew and communication blacked Indian forces committed serious war crimes like extrajudicial\xe2\x80\xa6 https://t.co/67lQlQ4k9z'
3165,-1,b'@AamirMak1 @syedalam1991 @mhusnainali20 @ippatel @khamenei_ir Pallet guns are not because of section 144..they are\xe2\x80\xa6 https://t.co/JbgwN6E6M3'
3166,1,b'@ImranKhanPTI Pakistan must find a way to lift the brutal curfew...even if it means blocking fuel tankers to India\xe2\x80\xa6 https://t.co/1idzk69HNL'
3167,-1,"b""@Ritika19 @rraoind @aadharscam @Shehla_Rashid @quint I don't think there is any power having 8 million under curfew\xe2\x80\xa6 https://t.co/uU3pIuuTzB"""
3168,1,"b""In my dream I'm alwys in a massacred town,\nits name erasd 4rm maps,\nno road signs 2 it\nOnly a wrong turn brings me\xe2\x80\xa6 https://t.co/PdE4BZCdlK"""
3169,1,"b'Curfew, Network banned, Media blackout &amp; other restrictions continue for the 17th consecutive day in Indian occupie\xe2\x80\xa6 https://t.co/fOzMnIl7Fh'"
3170,-1,b'@mhusnainali20 @ippatel @khamenei_ir Did you know 1 month curfew in wajiristan in  Pakistan \xf0\x9f\x98\x92'
3171,0,"b'@ImranKhanPTI Today, is 17th day of crushing curfew in Pakistani land of Indian occupied Kashmir. \nThere is NO pres\xe2\x80\xa6 https://t.co/Bc72xbnvYU'"
3172,-1,b'@dr_rita39 @realDonaldTrump Under curfew locals are automatically not allowed to go out'
3173,-1,"b""@dr_rita39 @realDonaldTrump Do u think there won't be a curfew for trump"""
3174,0,"b'If everything is normal in j&amp;K,\nWhy not curfew lifted up?\nWhy Communication Links are not up?\nWhy international pre\xe2\x80\xa6 https://t.co/StQutkg93z'"
3175,-1,b'@ANI Dude you are chewed up I guess police was on duty in contingency and how schools and offices will work?\nCurfew\xe2\x80\xa6 https://t.co/FfUvp2aXYe'
3176,1,"b'Agha Shahid Ali \xe2\x80\x94 I\xe2\x80\x99ve tied a knot with green thread at Shah Hamdan, to be untied only when the atrocities are stun\xe2\x80\xa6 https://t.co/FIITx2Jzy8'"
3177,-1,"b""How can we afford to send our children to school at such times when we haven't been assured that they will come bac\xe2\x80\xa6 https://t.co/7AAo9D02qa"""
3178,0,b'Better ? You mean India ? Where Muslims are being lynched ? And Kashmir is kept under curfew along with a communica\xe2\x80\xa6 https://t.co/Jfeuv9qguC'
3179,0,b'Who says Kashmir is Quiet? Kashmir has just started the  supersonic engine which has just started getting warm.\nJam\xe2\x80\xa6 https://t.co/Wtm5TGsKG8'
3180,-1,b'@JmuKmrPolice Because there was CURFEW \xf0\x9f\xa4\xa3'
3181,0,"b""@TheVoiceKashmir's account has been withheld in India in response to a legal demand. Learn more."""
3182,1,b'Day 15 : Alhamdulillah. Finally got a call from home. People have been caged inside their houses. Few landlines are\xe2\x80\xa6 https://t.co/SaZdcBgEXA'
3183,-1,"b'Its 15th sleepless night , how come one shall sleep who never sleeps without talking his mother.\nHow may sleepless\xe2\x80\xa6 https://t.co/GHByMaS34V'"
3184,1,"b'One Dead, Several Injured, Curfew Reimposed in Srinagar: Officials https://t.co/j925TatKNi'"
3185,-1,"b""Temprary relief from the curfew won't solve our problems. We've to buy food, medicines, contact our relatives, most\xe2\x80\xa6 https://t.co/fNkD96DLlo"""
3186,0,b'@HamidMirPAK They will put curfew to make a speach. Public of kashmir either with sandals or with stones will welcome them'
3187,-1,"b'13 consecutive days of curfew and each of us are living on 1 slice of bread as our food supplies are depleting, no\xe2\x80\xa6 https://t.co/WVFEuVEp6d'"
3188,0,b'My Dad called Me from a satellite phone yesterday in a vulnerable voice and said we are good. Everything is under c\xe2\x80\xa6 https://t.co/lH911HLMiJ'
3189,1,b'Question: How will students and teachers from other areas which are under curfew go to their schools located in the\xe2\x80\xa6 https://t.co/lsxTgKaeyT'
3190,1,b'@Shehla_Rashid @mudazir @narendramodi It is a sick mentality of India. You cannot snatch their thoughts from Kashmi\xe2\x80\xa6 https://t.co/sUSur0g2gE'
3191,0,"b""India's ambassador to UN during live press conference said that the measures (Curfew,Troop development &amp; comm. Blac\xe2\x80\xa6 https://t.co/7lMVwqU8Xf"""
3192,0,b'@hussain_imtiyaz It must be a shame for you Right?\nYou must protect own people and Rather than killing them or help\xe2\x80\xa6 https://t.co/tmL8Mi4YEC'
3193,0,b'The main reason given in CAD by  Gopalaswamy Ayanger to insert draft Article (306A) currently 370 was that India wa\xe2\x80\xa6 https://t.co/sMRVus7e11'
3194,-1,b'Article 370 was granted because of several reasons. And one of the reasons was UN resolutions. Read the Constituent\xe2\x80\xa6 https://t.co/tNdF8hgsim'
3195,1,b'Article 370 Abrogation: State flag down after 70 years at Civil Secretariat | KNO https://t.co/jA4KkVJk39'
3196,-1,"b'@Rajput_Ramesh @fbhutto @ippatel @gauravcsawant @majorgauravarya @ShefVaidya Hey bozo,, this clip has been taken be\xe2\x80\xa6 https://t.co/ae0hy2DTgT'"
3197,0,"b'To My Beloved Fiancee in Kashmir, When Will I Hear from You Again? https://t.co/45bqnfn5gD'"
3198,-1,b'@legaljournalist What about Article 370 ? When will that come ?'
3199,0,b'Legal luminary makes some important points about Article 370. Balanced and precised. https://t.co/MTKlGDdPlQ'
3200,-1,b'Karan Thapar interviews Faizan Mustafa on Article 370 for The Wire https://t.co/gWuU1WGRFC via @thewire_in  what In\xe2\x80\xa6 https://t.co/bvbiRyOMfG'
3201,0,"b'Article 370 Dilution: How Centre, not Kashmir, Has Lost Special Status https://t.co/Zl2F1pSb97 via @YouTube'"
3202,-1,b'Hospitals in Jammu &amp; Kashmir Post Art 370: A View to the Inside https://t.co/u84dd0GBrk'
3203,-1,"b""@ImranKhanPTI That's the card they play every time, even before scrapping of article 370 they told pakistani based\xe2\x80\xa6 https://t.co/iNXHJBBgzH"""
3204,-1,b'From Thumbs Up to Time Up for PC . Time for congress thieves to be dumped in garbage like Article 370 .\xe2\x80\xa6 https://t.co/UtDHgGsLdi'
3205,0,"b""This 17-year old boy was Kashmir's first casualty after the India's decision to scrap the Article 370 in the State\xe2\x80\xa6 https://t.co/RyQE2CiaxG"""
3206,-1,b'My Letter Went From Delhi to Kashmir but Didn\xe2\x80\x99t Reach My Mother https://t.co/n070bMM9n6'
3207,-1,b'\xe2\x80\x98Security Forces Delete Our Footage\xe2\x80\x99: Kashmir\xe2\x80\x99s Local Journalists https://t.co/mBvEjHHxEu'
3208,-1,"b'It seems that Shah Faesal has also moved Supreme Court to challenge the dilution and modification of Article 370, t\xe2\x80\xa6 https://t.co/WX52ZjCxna'"
3209,-1,"b'Kapil Kak , who filed a petition at SC against GOI on abolition of Article 370 . Kapil Kak a shameful kashmiri pand\xe2\x80\xa6 https://t.co/647ObvpP8w'"
3210,-1,"b'@Seemahkachru @narendramodi @AmitShah @AnupamPKher Bit we are  honoured with both the things everything is ""we are\xe2\x80\xa6 https://t.co/XCyYL6IamG'"
3211,0,"b'\xe2\x80\x9cThe voiding of Article 370,\xe2\x80\x9d JK said. \xe2\x80\x9cRemoval of special status to Jammu and Kashmir and its integration with the\xe2\x80\xa6 https://t.co/tVI8mbRq0o'"
3212,1,b'https://t.co/p6yRMH8BFn u keep doing media propaganda \n@republic @ZeeNews @aajtak @TimesNow @timesofindia @NewsX\xe2\x80\xa6 https://t.co/TBop8loCWY'
3213,-1,b'https://t.co/32f8YdXGUN @TheQuint exposed garbage media @republic @ZeeNews @aajtak @TimesNow @timesofindia @NewsX\xe2\x80\xa6 https://t.co/sS2zQi8gxz'
3214,0,"b'Six petitioners, including former Air Vice Marshal Kapil Kak and Retired Major General Ashok Mehta, have moved the\xe2\x80\xa6 https://t.co/09zmwrydcg'"
3215,0,b'Host: what are your views on Abrogation of Article 370?\nKher : This should have happened along back. Good step for\xe2\x80\xa6 https://t.co/c22839G9QZ'
3216,1,"b'Scared, Caged, Angry: Kashmiris Look At Indian Media With Distrust https://t.co/oa7pniU4dK'"
3217,-1,b'@Samiyalatief It was writen on file of Amit Shah along with abrogation of Article 370.'
3218,1,b'@Dayweekaa @ANI Because BJP goons scrapped Article 370 illegally. They are blody uneducated school dropouts. Miss Devika'
3219,-1,"b""The petition has been filed by Radha Kumar, a former member of the Home Ministry's Group of Interlocutors for Jammu\xe2\x80\xa6 https://t.co/N4E9e15fAh"""
3220,-1,b'How Modi Govt\xe2\x80\x99s \xe2\x80\x98Mission Kashmir\xe2\x80\x99 is Being Challenged in SC https://t.co/4n1ZqqpRK2'
3221,0,b'I don\xe2\x80\x99t really care about Article 370 &amp; 35A. Also. I don\xe2\x80\x99t care about the separatist leaders. But what about the co\xe2\x80\xa6 https://t.co/3RwrNlK2jz'
3222,-1,"b'This is what India media wont show you.Nightraids,communication blockade, curfew, torture all sorts of atrocity kas\xe2\x80\xa6 https://t.co/tgAO8YO3tw'"
3223,-1,b'@dr_rita39 @richardhorton1 @TheLancet Especially Stf torture points humhama and alouchi bagh Srinagar'
3224,0,b'@Prayawale @bharatjoshi2911 @Ash25606643 @svaradarajan @thewire_in Pak in 72 years has successfully pulled Kashmiri\xe2\x80\xa6 https://t.co/upkGTF8a4D'
3225,-1,"b'Abhi tak shaadi nahe hui kyu nai hui , shaadi ko itne saal hogaye bacha kyu nahe hai ...plz dun torture women wit a\xe2\x80\xa6 https://t.co/gKYxhv76Rn'"
3226,1,b'Im freaking speechless guys! A mental freaking torture.'
3227,0,"b'Less than a month after Centre ended J&amp;K special status that allowed it to have its own Constitution &amp; flag, a Naga\xe2\x80\xa6 https://t.co/yBg0ubSlA3'"
3228,-1,b'The world has started to pay attention to kashmir issue. Modi can no longer hide the truth from people. We pray and\xe2\x80\xa6 https://t.co/vn4WddKNHH'
3229,-1,b'They make a desolation and call it peace https://t.co/sstd5V3aJt'
